id,name,full_name,age,nationality,team_name,position,season
38695,xHJHJ,DqfTG,82,ScvNO,Brighton,Defender,2022
46731,ZrXNq,mUGsp,99,VQkRD,Brighton,Defender,2022
138815,SyHCP,efFrT,50,mYxDZ,Brighton,Defender,2022
152953,aOwyA,TYZdh,97,gUnrW,Brighton,Defender,2022
167663,FglFA,AQTbu,13,nxNNl,Brighton,Goalkeeper,2022
282254,EvQZe,EVkfm,48,FLzoA,Brighton,Defender,2022
312260,iQrEV,edsyc,80,FAYKo,Aston Villa,Attacker,2022
2927,LCqLL,XlDJN,31,hsEdA,Chelsea,Attacker,2022
6716,LlKSE,lrqWW,77,tkKaX,Brighton,Midfielder,2022
18970,VgZFx,iXbfF,40,sLJqd,Brighton,Midfielder,2022
280,ZhssS,kDHJD,56,yWXxN,Liverpool,Goalkeeper,2022
281,xRYRQ,ALsdV,20,nuIhq,Liverpool,Goalkeeper,2022
295,gMDiE,osyQV,43,ZUAVe,Brighton,Midfielder,2022
1469,PTSoZ,wALNw,52,IpWXf,Brighton,Attacker,2022
18812,JRUoY,rUTrd,56,nxAxp,Liverpool,Goalkeeper,2022
26475,clnyy,uNyTA,54,ixrbZ,Brighton,Attacker,2022
40911,dMRqp,GaPjM,14,cLusc,Brighton,Midfielder,2022
70747,UpcWg,jgzUi,30,UdCzL,Brighton,Midfielder,2022
106835,AvwHR,cqJIU,88,VTbpu,Brighton,Midfielder,2022
116117,fFzEi,wUCBC,15,XubVR,Brighton,Midfielder,2022
129643,KqazA,LJOFn,93,XewiX,Brighton,Attacker,2022
130423,AxHgi,TNISj,65,RZAhM,Brighton,Midfielder,2022
137220,pSOJb,eKwXy,22,HmDAs,Brighton,Midfielder,2022
202086,stKqH,fpfKz,09,MOovt,Brighton,Attacker,2022
216809,ZIGES,baVhU,74,IWUsg,Brighton,Midfielder,2022
265820,sWIco,BJqTt,63,CehLK,Brighton,Midfielder,2022
296121,vnzQP,cjHPT,81,YncII,Brighton,Midfielder,2022
305730,rYPIQ,yXvPA,71,SIGvs,Brighton,Midfielder,2022
311334,wIImW,lQpAG,83,UMgkd,Brighton,Midfielder,2022
1119,mcUPI,fsHgI,81,TgmTy,Brentford,Defender,2022
1835,XIWYH,qVbzA,95,iUQug,Brentford,Goalkeeper,2022
2731,QbbWJ,KLibL,33,wPMPv,Brentford,Defender,2022
15745,zzDMu,asJbg,04,epVdq,Brentford,Defender,2022
18917,SUXJn,zUbtL,31,Wjres,Brentford,Defender,2022
19124,lDfvs,tbsPa,41,inAWR,Brentford,Defender,2022
19346,qEqeG,JNdbw,29,uGwHG,Brentford,Defender,2022
19465,vATcZ,XFhnD,00,MfToj,Brentford,Goalkeeper,2022
19789,tDHvK,sGbCw,33,wpBVM,Brentford,Defender,2022
30407,jANdl,rCovJ,98,feNSk,Brentford,Midfielder,2022
44871,eWHpl,wMcZe,28,yfdpX,Brentford,Defender,2022
47438,UHNCe,norYc,05,anVPM,Brentford,Midfielder,2022
51617,Wnhsm,aUMZq,49,BJBbY,Liverpool,Attacker,2022
152977,pBXgi,NwFmj,64,mFnlR,Liverpool,Attacker,2022
191337,opQot,IvwFv,47,fpoSo,Brentford,Defender,2022
276263,xZNZi,zTtDP,14,vpiWp,Brentford,Defender,2022
278041,dBXOP,gfCrU,62,xyxCg,Brentford,Goalkeeper,2022
284248,VFofz,cMLXn,83,ZIqTh,Liverpool,Attacker,2022
334729,VusYp,mcrRs,47,AtWXE,Liverpool,Attacker,2022
343576,NESee,TtqoO,61,CVaKC,Liverpool,Attacker,2022
2699,tFDYv,BSIfr,25,wOHwu,Brentford,Attacker,2022
15799,iQqSQ,iMtfJ,14,BHnoL,Brentford,Midfielder,2022
15908,EAhDq,YZMrj,30,VLvAL,Brentford,Midfielder,2022
19362,wJUHb,beNKg,46,Owdxa,Brentford,Midfielder,2022
19974,gcwuF,TaVVk,01,vkqPz,Brentford,Attacker,2022
20110,yJoge,jtxSB,67,zPjpo,Brentford,Midfielder,2022
20649,MyBcY,NXoSA,63,McCnz,Brentford,Attacker,2022
25073,JhHcV,CBdDl,33,JCDRw,Brentford,Midfielder,2022
178077,gTwRg,EhIiO,82,NEWWJ,Brentford,Attacker,2022
263538,pzjKq,sDjNZ,09,BLuRp,Brentford,Midfielder,2022
382925,IdwFx,bwEUv,73,jqTRa,Brentford,Midfielder,2022
20589,JyjAs,iUpKs,95,OjGmL,Brentford,Attacker,2022
106725,WDpGH,kxKrE,81,wzsIU,Brentford,Attacker,2022
284474,iPZEa,xcdQX,81,pILcc,Brentford,Attacker,2022
95,hkQur,idRLR,61,AstYN,Chelsea,Defender,2022
104,dsFSR,XBDTG,59,nLhkB,Fulham,Attacker,2022
259,uPOIs,IcySs,08,spYKd,Chelsea,Defender,2022
2273,zUwii,GLSGe,59,JAQGk,Chelsea,Goalkeeper,2022
2294,NIYWa,xZPTP,06,sFyXc,Fulham,Attacker,2022
2825,sPWBd,zokuP,94,GVCZi,Fulham,Attacker,2022
2933,ZhAgY,QlfDl,60,loVJB,Chelsea,Defender,2022
2986,eIUxv,vifcj,01,kBQyy,Chelsea,Goalkeeper,2022
19004,gUbrN,booJd,15,CCklR,Fulham,Attacker,2022
19012,itnBU,ZpkgY,80,uhWLv,Chelsea,Goalkeeper,2022
19329,cMnsa,XDrXF,86,yACTN,Fulham,Attacker,2022
19545,HMApE,iAMrE,53,ccKaC,Chelsea,Defender,2022
19720,aYZxP,xNbuB,86,XqIqr,Chelsea,Defender,2022
64167,RityC,OHLAs,87,iNNAd,Chelsea,Goalkeeper,2022
152955,HGNTC,yuZKO,03,CFRzS,Chelsea,Goalkeeper,2022
174174,YJLPy,AtTZZ,64,YVMgR,Fulham,Attacker,2022
284475,ZMCXm,JONPS,21,EETRw,Fulham,Midfielder,2022
335116,FooYa,YQrek,27,rpHvq,Fulham,Midfielder,2022
359386,kmOAa,NxYTN,28,RJadD,Fulham,Attacker,2022
378868,bRSwO,aSmUp,71,mqSXc,Fulham,Attacker,2022
17,nAeLi,gbYck,63,qnhKv,Chelsea,Midfielder,2022
318,JTQOX,SrOqc,28,gcORk,Chelsea,Defender,2022
548,pFSgi,FkMMI,19,tqJmh,Chelsea,Midfielder,2022
978,CdvYk,cXKIq,71,NeamH,Chelsea,Midfielder,2022
1465,esrGy,UmLpo,95,sYdFa,Chelsea,Attacker,2022
2280,BVYRh,dIVuV,37,EbcFh,Chelsea,Defender,2022
2290,lqkPl,hxoQG,77,VGHtw,Chelsea,Midfielder,2022
2291,NRFbI,BtzJL,56,HigrH,Chelsea,Midfielder,2022
2292,dLmnz,cpoPW,12,BeKTI,Chelsea,Midfielder,2022
2810,HbgqM,jAlTn,82,qRvCX,Chelsea,Midfielder,2022
5996,ffOVs,MIwrE,55,wihLa,Chelsea,Midfielder,2022
19220,mpGld,mCsJG,12,pKSlW,Chelsea,Midfielder,2022
22094,AbMoP,spYum,80,GHUDW,Chelsea,Defender,2022
47380,Wmudx,QyQCU,96,tHsdd,Chelsea,Defender,2022
63577,dabIn,YXwOO,98,QqoYx,Chelsea,Midfielder,2022
67972,gnckk,TQEKJ,91,egLXL,Chelsea,Midfielder,2022
138935,PadYB,bJaNd,93,FSBRL,Chelsea,Midfielder,2022
274550,Szxtz,ulTPo,96,OqYmL,Chelsea,Midfielder,2022
284428,gtdBa,XUVDh,74,OWdqD,Chelsea,Midfielder,2022
284492,EFccl,xhEhZ,81,RuPPf,Chelsea,Midfielder,2022
583,oGgmo,rvPTz,13,xyqIZ,Chelsea,Attacker,2022
645,AlvOB,SnoYz,72,ggBVg,Chelsea,Attacker,2022
18835,UQdwh,imeKu,02,pvoOI,Crystal Palace,Goalkeeper,2022
18847,PWVpp,MaUtw,56,DEULg,Crystal Palace,Defender,2022
19143,UonzM,YUFiE,73,qpVCD,Crystal Palace,Goalkeeper,2022
136723,NuwTb,ptsNd,23,IvVSs,Chelsea,Attacker,2022
138822,gigDN,KnqPu,93,bHotF,Chelsea,Attacker,2022
182201,tNDZS,bZKzv,65,HtlQM,Crystal Palace,Defender,2022
284549,nHLFx,XkxtS,97,DSWep,Crystal Palace,Goalkeeper,2022
284554,kutQs,LDnYQ,79,qCwMR,Crystal Palace,Goalkeeper,2022
291476,tjaHU,TLFcw,21,GUHNe,Chelsea,Attacker,2022
2729,ucsnP,KjLoQ,74,HTSlW,Crystal Palace,Defender,2022
18844,eSemv,nLXOi,46,zUtpg,Crystal Palace,Defender,2022
67971,JbiLF,OhrVT,91,vPNOA,Crystal Palace,Defender,2022
130,QdUVs,VJhla,78,DsCFI,Wolves,Defender,2022
1135,nfEJh,PbwNH,88,KUOKX,Crystal Palace,Attacker,2022
1590,MDzna,wremy,07,ALmqN,Wolves,Goalkeeper,2022
3247,wlsEm,BGwDQ,84,yXBJT,Crystal Palace,Attacker,2022
3428,lJtkS,YfryU,46,gZPzy,Crystal Palace,Attacker,2022
18740,ncJeA,zqyJl,36,lTjLa,Wolves,Defender,2022
18744,UkKOG,qCXql,78,qsMcg,Wolves,Defender,2022
18947,LjBfc,FbJdb,28,ahIOi,Wolves,Midfielder,2022
19147,lYESt,hAEuw,51,Wekwv,Wolves,Defender,2022
19341,ffXIx,YBklm,52,nvrRx,Wolves,Goalkeeper,2022
19495,KEDUn,XtdWJ,34,cTuMB,Wolves,Defender,2022
21138,zEGqe,ONfil,36,BGmPt,Wolves,Defender,2022
25927,EYHNJ,HqYRD,48,zAETv,Crystal Palace,Attacker,2022
41606,FYuwk,ZVQIX,89,UhPLe,Wolves,Defender,2022
144741,DwjQe,bGsVX,86,zCFsj,Wolves,Goalkeeper,2022
152957,Ddhpx,yvuhg,80,OEsDc,Wolves,Defender,2022
157912,FnsEs,gwuHF,72,MPzpP,Wolves,Midfielder,2022
280687,SLwew,XCMYQ,29,oXplt,Wolves,Defender,2022
284237,rdmbw,lGsHs,64,ANvIF,Wolves,Defender,2022
313636,Uepld,DOsRH,84,evKeO,Crystal Palace,Attacker,2022
1605,MzFIs,vRCdE,26,MNtiO,Wolves,Midfielder,2022
2056,AWAHv,qqHCq,52,SOGdh,Wolves,Midfielder,2022
2676,LxYfi,KLzhB,52,oJabZ,Wolves,Midfielder,2022
54,WAqUq,hcmDz,29,VWlgn,Wolves,Attacker,2022
253,fWwgy,Ymgwh,27,swyNl,West Ham,Goalkeeper,2022
1165,SgZGa,BmViV,23,FkmPM,Wolves,Attacker,2022
1864,PlXbl,jPLLT,28,bgFvO,Wolves,Attacker,2022
2677,Pwmtk,uLLDP,82,lVjUK,Wolves,Midfielder,2022
2887,SCaWJ,OHWOg,61,xLtsV,Wolves,Attacker,2022
2997,INBER,xVvFn,28,goTak,West Ham,Goalkeeper,2022
7722,TRfKg,LwKIu,37,BEgPD,Wolves,Attacker,2022
18753,FbMff,ChIkw,29,GoDoU,Wolves,Attacker,2022
18813,gBJru,FUggc,45,cMmCj,West Ham,Defender,2022
18823,wPwvJ,SvwYU,86,tqTfh,West Ham,Defender,2022
24888,YTpHA,PghhS,28,VJgJQ,Wolves,Attacker,2022
41621,qFDKS,vigBv,65,uDLOg,Wolves,Midfielder,2022
144709,zTMCY,RCwTP,63,cSdtw,West Ham,Goalkeeper,2022
144723,hRQch,jquvP,68,GlNfY,West Ham,Goalkeeper,2022
195103,dPixp,ZzESq,39,ULlHI,Wolves,Midfielder,2022
195962,muLZT,eqdsi,78,XNuBv,Wolves,Attacker,2022
204033,fqbAz,GsqsO,92,LjqHl,Wolves,Midfielder,2022
284262,jIkGC,ynNje,58,yNBbe,Wolves,Midfielder,2022
303019,AFdiU,yAAYZ,87,oGBjQ,Wolves,Attacker,2022
415,hPlko,MHDLz,42,Phqsr,Leeds,Midfielder,2022
533,Epeha,ShRjz,25,dzaQA,Leeds,Defender,2022
1150,ljxNO,kCqig,71,thRyj,Leeds,Midfielder,2022
2048,YZIzj,TOKOE,01,Otxdm,Leeds,Defender,2022
19127,mpOZl,FGGjS,09,Lkzbi,Leeds,Midfielder,2022
19128,WAKas,oxfuD,53,WnoYA,Leeds,Midfielder,2022
19134,xrKsm,xZecg,78,QFCvn,Leeds,Attacker,2022
37724,bKtSl,gHLMe,15,pBlSJ,Leeds,Attacker,2022
47341,RycLq,JORWt,37,pmsXF,Leeds,Midfielder,2022
50739,udrbR,BmmEJ,69,wycyc,Leeds,Midfielder,2022
131278,euUFB,ITjWN,50,HAVSF,Leeds,Midfielder,2022
273760,Xgkmn,WmuyI,95,JuUKO,Leeds,Midfielder,2022
278235,vipGA,lxBsn,67,bASUl,Leeds,Defender,2022
278242,NVgvp,xnuaP,87,NxDhS,Leeds,Defender,2022
282124,LBDNK,wBxEE,14,frVjd,Leeds,Midfielder,2022
284408,kbpsG,rnzxb,03,dRkTW,Leeds,Attacker,2022
289608,WvFIy,sEjMU,07,KpSbF,Leeds,Midfielder,2022
296085,XTDmT,HaArj,70,zRgQo,Leeds,Defender,2022
328089,RDDny,wUFjR,66,zovpb,Leeds,Midfielder,2022
334734,vkTYR,QsfvV,34,JAozH,Leeds,Defender,2022
1125,eQwLk,YGwDV,99,iSpgi,Bournemouth,Midfielder,2022
2490,ZhOfE,qiKLv,32,UGRnQ,Bournemouth,Midfielder,2022
2734,acMhe,PTIDS,75,qmpIv,Bournemouth,Midfielder,2022
18870,NGsGQ,DTToG,33,mJMzC,Bournemouth,Midfielder,2022
18872,awexA,aYBgi,84,YCarp,Bournemouth,Midfielder,2022
18878,gOZEY,XDKAs,73,Qmwea,Bournemouth,Midfielder,2022
18883,ueQCY,LiyZf,73,KbmUY,Bournemouth,Attacker,2022
19245,cKYVT,WikEr,94,JhNeG,Bournemouth,Midfielder,2022
19281,uyEKo,TBgjC,64,qMOHg,Bournemouth,Attacker,2022
19482,oNZvm,LAbQG,15,grBfd,Bournemouth,Midfielder,2022
19804,wiwuv,JKaxc,56,hfWDq,Bournemouth,Attacker,2022
31057,FijAk,GbfYC,10,RJQeT,Bournemouth,Midfielder,2022
196855,SaVHI,KQcMi,56,QLFKj,Bournemouth,Attacker,2022
284797,oXGer,HXzJi,59,bKiII,Bournemouth,Attacker,2022
334725,DQHmU,KkiQP,37,nDapw,Bournemouth,Midfielder,2022
347066,XRLfq,egIeF,72,sppbW,Bournemouth,Attacker,2022
382160,lzxnE,UEeFn,32,AvGro,Bournemouth,Attacker,2022
382167,tidfY,VrqcU,88,eIXEV,Bournemouth,Midfielder,2022
382930,cIXRL,kJSlB,95,xDNKT,Bournemouth,Midfielder,2022
390769,QxFty,dMYyF,72,CGCED,Bournemouth,Midfielder,2022
6610,XpFku,rFTMh,64,PgxgQ,Bournemouth,Defender,2022
19824,YgCxJ,PWwIf,34,TCvDF,Bournemouth,Defender,2022
51572,UWaGN,UAUPD,23,uEjjr,Bournemouth,Defender,2022
161671,RviuQ,cxAFM,21,vkKSq,Bournemouth,Defender,2022
290962,wNigm,adljI,94,qQuKg,Bournemouth,Defender,2022
382170,urfdB,tcotf,13,pHbJV,Bournemouth,Defender,2022
163,vCMws,LaHui,86,nBqRh,Nottingham Forest,Defender,2022
371,ZbllN,wsOnG,25,wJFBM,Nottingham Forest,Defender,2022
900,kjHQw,fzZQd,76,OaFwv,Nottingham Forest,Midfielder,2022
1746,aYhbf,MMCCq,38,PEkqJ,Nottingham Forest,Defender,2022
10122,RXfGR,kszOA,02,fbKKY,Nottingham Forest,Defender,2022
17365,AwOia,NSnwT,40,PwZVc,Nottingham Forest,Defender,2022
18739,npIig,tbnTF,71,XwGsN,Nottingham Forest,Defender,2022
18746,DbWmT,LYtJV,02,TYPAA,Nottingham Forest,Midfielder,2022
18863,thAjm,eiOmA,91,wXJEn,Nottingham Forest,Defender,2022
18904,SFtJQ,ntaYu,26,kOdTp,Nottingham Forest,Midfielder,2022
19299,OnGey,SWnjj,87,wwdIz,Nottingham Forest,Midfielder,2022
19610,meFuU,SIJdC,58,MhWmv,Nottingham Forest,Defender,2022
24882,kOHts,qqdfZ,47,pGnwE,Nottingham Forest,Midfielder,2022
25916,bUiZv,qGuyU,82,RshsM,Nottingham Forest,Defender,2022
44811,TstPw,CbsJB,02,xXJcR,Nottingham Forest,Defender,2022
84081,BOFKr,jpZkV,21,JXNdY,Nottingham Forest,Defender,2022
138780,QXxZx,yePsc,98,qLzwU,Nottingham Forest,Defender,2022
192349,TExvR,goIWf,19,UVyHl,Nottingham Forest,Goalkeeper,2022
284366,RiPtP,IhVDw,71,Feinx,Liverpool,Defender,2022
329357,phOKr,YmUuF,90,sBauH,Nottingham Forest,Defender,2022
80,ngowY,EffHe,34,ztzTe,Nottingham Forest,Attacker,2022
1370,PihrS,DwFzv,13,sisMV,Nottingham Forest,Attacker,2022
2807,JSAcT,zCXwX,15,RuGCf,Nottingham Forest,Midfielder,2022
2991,iqlRw,PzQER,11,NTvVd,Nottingham Forest,Midfielder,2022
8598,KBqUW,godTp,14,tyUUs,Nottingham Forest,Attacker,2022
9926,ioSdr,SjnzG,05,RFAae,Nottingham Forest,Midfielder,2022
18146,wprAs,dNZom,45,yOHzr,Leicester,Goalkeeper,2022
18884,HqhxE,OnsNE,61,NpuaN,Nottingham Forest,Attacker,2022
18931,NElHN,fLCUc,44,MPKxg,Nottingham Forest,Attacker,2022
18985,ApkNz,kdslu,99,EtvXH,Leicester,Goalkeeper,2022
18996,qNTnk,XbaOJ,47,QTTiC,Nottingham Forest,Midfielder,2022
19305,JVrQq,uczNp,30,jdfei,Nottingham Forest,Midfielder,2022
19842,lrqnC,mJpLt,04,mkGuU,Nottingham Forest,Attacker,2022
40401,Ghhhf,bVdZm,52,bJOex,Nottingham Forest,Midfielder,2022
129711,vFyYa,MoRxf,84,quSjm,Nottingham Forest,Attacker,2022
129712,hUNMe,wBIcK,67,kWfcW,Nottingham Forest,Attacker,2022
275170,bTOOa,UQHiH,31,bGPzt,Nottingham Forest,Midfielder,2022
325967,lswvG,uDjwy,14,bPBio,Nottingham Forest,Midfielder,2022
327602,fUYct,IVXGC,61,cdirB,Nottingham Forest,Attacker,2022
327603,yLsao,hhAwA,45,Hrerm,Nottingham Forest,Midfielder,2022
895,WmLgY,MqOTV,60,eDDxN,Everton,Midfielder,2022
1455,xhLuJ,hElUp,28,CyQGZ,Everton,Attacker,2022
2990,pciwW,jzXea,93,QFmhR,Everton,Midfielder,2022
18741,gBqnr,SOjlN,81,ReKQE,Everton,Defender,2022
18745,UWUos,dFJkV,33,RkJVC,Everton,Defender,2022
18762,grjuW,Ecjub,71,sFcrV,Everton,Midfielder,2022
18766,USRsu,ZoXmu,40,rsxdJ,Everton,Attacker,2022
18781,DgIUq,vUDzR,69,OGHlt,Everton,Attacker,2022
18805,RWuKb,iDPXJ,99,EsLUQ,Everton,Midfielder,2022
18854,dHPYy,PLxBf,95,wLTRV,Everton,Midfielder,2022
18929,GKkbV,mwlwY,65,mYyRX,Everton,Attacker,2022
19088,wvMJK,GUrYb,75,dMYll,Nottingham Forest,Goalkeeper,2022
19364,wzlvT,pDlcG,79,bvtVs,Everton,Attacker,2022
138786,XThIz,EycjC,25,ikNSn,Everton,Attacker,2022
138849,EwleD,nPbZj,28,hxxoB,Everton,Defender,2022
162714,ANKcZ,qMLuC,03,ZXmdz,Everton,Midfielder,2022
284187,EwBTx,WBDTb,92,PSivu,Everton,Midfielder,2022
284267,hyJfo,kKVvP,08,RzvQB,Everton,Midfielder,2022
284327,EshXr,gxRMV,00,bKEAz,Everton,Defender,2022
328093,QguSU,EgLQz,67,dfIyA,Everton,Defender,2022
731,bSpZl,tSAVb,64,VFCPy,Nottingham Forest,Goalkeeper,2022
18836,zevvv,ZhBSm,18,aWORM,Nottingham Forest,Goalkeeper,2022
17736,gZXHn,TnqGU,26,bkBNO,Leicester,Goalkeeper,2022
19760,UmEit,YLKzo,51,qNtIs,Leicester,Defender,2022
2784,XqxWX,NSaoU,15,nyFhe,Arsenal,Goalkeeper,2022
3240,HgYMh,lMiNu,09,WXNPZ,Everton,Midfielder,2022
18751,BZkyd,RKSFs,34,sSEdm,Fulham,Attacker,2022
18948,EIFas,WgiuE,87,jFvvI,Southampton,Midfielder,2022
50242,hLPrJ,lufvW,49,toeVc,Eintracht Frankfurt,Attacker,2022
171,VcXME,golfn,35,YXYxl,Southampton,Defender,2022
691,RsMaL,RFyPA,50,owjFl,Leicester,Attacker,2022
1098,PJntv,MKXKk,03,pWFEG,Leicester,Attacker,2022
1902,Wtyfz,Nrydx,96,HQaJY,Southampton,Defender,2022
2275,AgNcF,BnTpm,31,MJPJQ,Southampton,Goalkeeper,2022
2778,CLAzl,eMUCR,03,hnBoz,Leicester,Attacker,2022
2999,CaKhm,UPXGt,74,Xvhef,Southampton,Defender,2022
18788,faoOi,Owbdi,70,eWSyS,Leicester,Attacker,2022
18935,ZwYQH,HRUPF,68,hpqof,Southampton,Goalkeeper,2022
19719,ZlXes,kYHLO,64,ukaTq,Southampton,Defender,2022
20600,Sqvkb,bebcd,33,bLSPx,Southampton,Defender,2022
22233,paMDu,Mgkpm,52,lxztU,Leicester,Midfielder,2022
30476,bmWXX,ppkXT,00,RbNUc,Southampton,Defender,2022
47480,XInmi,iSvlI,37,JdvHr,Southampton,Defender,2022
105971,eKhwc,wtUwf,81,NSkeI,Southampton,Goalkeeper,2022
158694,FLzPh,RazgC,81,Wjauc,Southampton,Defender,2022
284264,VKAUm,zNjtk,91,DptYJ,Southampton,Defender,2022
284487,jwTXh,YDAtD,79,uVLIt,Leicester,Midfielder,2022
289624,Mphti,mggBn,32,mhhDU,Leicester,Midfielder,2022
305733,ogZgT,VIxYw,55,EFBoi,Leicester,Midfielder,2022
1330,qrBAe,NMLDo,05,MPgCZ,Southampton,Attacker,2022
1456,MvBtC,AnHKB,21,EZqqu,Southampton,Midfielder,2022
2114,LHxzu,hVIBW,40,cUrYN,Southampton,Midfielder,2022
2938,pefWK,KvyWK,56,ztHLd,Southampton,Midfielder,2022
15812,maiXv,UIRCd,90,vttdG,Southampton,Attacker,2022
18769,bWImu,uPydq,35,sLLif,Southampton,Attacker,2022
18945,WbwnW,gbKoU,52,ZpcFE,Southampton,Midfielder,2022
18946,iQATN,JISQd,73,QmtwP,Southampton,Midfielder,2022
19484,QLyfp,zwBps,26,UOtyZ,Southampton,Attacker,2022
19524,Chrbk,vMgQF,06,kCJky,Southampton,Attacker,2022
19825,aXOnl,oELJd,96,Zfplw,Southampton,Midfielder,2022
20557,AvPix,tlHSz,01,tqahh,Southampton,Midfielder,2022
25061,eUWnY,zuyGR,24,xVaxB,Southampton,Defender,2022
190686,FxrcL,eWuXH,22,xNgdq,Southampton,Attacker,2022
195993,fmFJz,mCaNF,00,lnPRm,Southampton,Midfielder,2022
199837,qEdGK,NkqIq,78,crrwZ,Southampton,Midfielder,2022
278085,BdxHx,gwZuE,25,UPjgC,Southampton,Attacker,2022
282125,exrCu,NUChZ,72,bBSDw,Southampton,Midfielder,2022
284424,cooop,cJgaf,91,hGyaH,Southampton,Midfielder,2022
303462,esuMZ,pCfng,08,yGsMz,Southampton,Midfielder,2022
303460,HFNbM,UBoNM,76,oVZzB,Southampton,Attacker,2022
330982,hXKjV,AWBBM,34,PQptU,Southampton,Attacker,2022
